,Datetime,Tweet Id,Text,Username,Url
0,2022-08-11 10:59:59+00:00,1557683239988469760,"“Wetenschap is vragen stellen en kritisch onderzoek doen. Echte wetenschap is onverenigbaar met het vasthouden aan algemeen aanvaarde waarheden en het jagen op individuen die deze waarheden bevragen.”
 https://t.co/UpW8xsPYbY",bonn_tanja,https://twitter.com/bonn_tanja/status/1557683239988469760
1,2022-08-11 10:59:59+00:00,1557683239950729218,"Hallo soldaten en veteranen....

Wat vinden jullie van onderstaande stelling?

PS. Ook niet soldaten en veteranen mogen hun mening geven natuurlijk... https://t.co/DOhfTRRZnt",HerrEngelbert,https://twitter.com/HerrEngelbert/status/1557683239950729218
2,2022-08-11 10:59:59+00:00,1557683238658793479,"Het is 13.00, Droog Temp:30.2 Vocht:29% Wind:6.6 uit OZO Regen:  0.0 Baro:1021.3, Steady, UV 5.3, verbrandingstijd 21 minuten #fb",WeerstationWijk,https://twitter.com/WeerstationWijk/status/1557683238658793479
3,2022-08-11 10:59:58+00:00,1557683237379506183,@MabelvanOranje van harte gefeliciteerd met je verjaardag en een fijne dag gewenst https://t.co/rsuDIaGu7N,van_rut,https://twitter.com/van_rut/status/1557683237379506183
4,2022-08-11 10:59:58+00:00,1557683235391680512,jaechaaaan bb 🥺🤍,jjeanneya,https://twitter.com/jjeanneya/status/1557683235391680512
5,2022-08-11 10:59:58+00:00,1557683235282423809,"📟 A1 Middelweg BERKRR : 15148

#Melding #P2000 #P2000Monitor #MonitorP2000 #Monitor
https://t.co/5J4lVs0iOi",MonitorP2000,https://twitter.com/MonitorP2000/status/1557683235282423809
6,2022-08-11 10:59:57+00:00,1557683233743159297,Greek derken?,aliteld0texe,https://twitter.com/aliteld0texe/status/1557683233743159297
7,2022-08-11 10:59:57+00:00,1557683231633317889,"Voor wie nog gaat #wandelen of #hardlopen met een flesje #water. Als je bijna aan het eind bent en je hebt nog water over, haal dan met je voet het bovenste laagje zacht zand weg, gooi het water er in (in t gat 😉), en de #vogels zijn #dolblij 😊☀️🐦🥤  
#warm #dorst  #hittegolf https://t.co/N4EuVV3DOT",pointercross,https://twitter.com/pointercross/status/1557683231633317889
8,2022-08-11 10:59:56+00:00,1557683227661410305,Tukkie time,BonnemaijersJos,https://twitter.com/BonnemaijersJos/status/1557683227661410305
9,2022-08-11 10:59:56+00:00,1557683227527155712,"esta noche toca ver nope de jordan peele, hype.",miguelangelmfs,https://twitter.com/miguelangelmfs/status/1557683227527155712
